Date,OPEN,HIGH,LOW,CLOSE,VOLUME,DIVIDENDS,STOCK SPLITS,RSI14,KC_UPPER,KC_MIDDLE,KC_LOWER
2022-11-21 00:00:00+05:30,26409.30078125,26439.69921875,26099.44921875,26141.900390625,700500,0.0,0.0,,,,
2022-11-22 00:00:00+05:30,26138.94921875,26195.5,25979.69921875,26050.150390625,767900,0.0,0.0,,,,
2022-11-23 00:00:00+05:30,26148.94921875,26177.349609375,25987.650390625,26080.19921875,610400,0.0,0.0,,,,
2022-11-24 00:00:00+05:30,26164.849609375,26356.80078125,26107.19921875,26312.94921875,921400,0.0,0.0,,,,
2022-11-25 00:00:00+05:30,26370.849609375,26486.599609375,26150.69921875,26452.599609375,820300,0.0,0.0,,,,
2022-11-28 00:00:00+05:30,26424.650390625,26899.599609375,26052.05078125,26804.80078125,1063800,0.0,0.0,,,,
2022-11-29 00:00:00+05:30,26830.900390625,26985.75,26774.0,26884.44921875,795500,0.0,0.0,,,,
2022-11-30 00:00:00+05:30,26913.900390625,27494.44921875,26828.94921875,27354.0,1165200,0.0,0.0,,,,
2022-12-01 00:00:00+05:30,27514.94921875,27545.150390625,27130.599609375,27183.150390625,873700,0.0,0.0,,,,
2022-12-02 00:00:00+05:30,27219.5,27270.80078125,26957.599609375,27028.05078125,850500,0.0,0.0,,,,
2022-12-05 00:00:00+05:30,27043.75,27073.650390625,26764.400390625,26931.650390625,877600,0.0,0.0,,,,
2022-12-06 00:00:00+05:30,26877.150390625,27059.30078125,26813.94921875,27021.05078125,760900,0.0,0.0,,,,
2022-12-07 00:00:00+05:30,26978.900390625,27033.19921875,26631.80078125,26714.5,731600,0.0,0.0,,,,
2022-12-08 00:00:00+05:30,26811.650390625,26812.150390625,26596.5,26643.19921875,597500,0.0,0.0,,,,
2022-12-09 00:00:00+05:30,26712.25,26744.25,26248.150390625,26370.44921875,855500,0.0,0.0,54.46741968020976,,,
2022-12-12 00:00:00+05:30,26242.75,26488.0,26118.150390625,26450.30078125,796400,0.0,0.0,55.948361240609,,,
2022-12-13 00:00:00+05:30,26511.30078125,26548.849609375,26419.69921875,26482.349609375,672600,0.0,0.0,56.55906173887416,,,
2022-12-14 00:00:00+05:30,26561.25,26739.69921875,26536.94921875,26648.0,906600,0.0,0.0,59.6711176121912,,,
2022-12-15 00:00:00+05:30,26606.099609375,26698.05078125,26446.75,26489.19921875,791200,0.0,0.0,55.561803172670295,,,
2022-12-16 00:00:00+05:30,26429.349609375,26713.849609375,26232.94921875,26302.0,1161900,0.0,0.0,51.09478368017872,,,
