Date,OPEN,HIGH,LOW,CLOSE,VOLUME,DIVIDENDS,STOCK SPLITS,RSI14,KC_UPPER,KC_MIDDLE,KC_LOWER
2022-11-21 00:00:00+05:30,43647.25,43688.6015625,43456.19921875,43611.0,18200,0.0,0.0,,,,
2022-11-22 00:00:00+05:30,43619.0,43881.8515625,43526.05078125,43854.1484375,16100,0.0,0.0,,,,
2022-11-23 00:00:00+05:30,44000.80078125,44009.19921875,43736.3515625,43854.19921875,16200,0.0,0.0,,,,
2022-11-24 00:00:00+05:30,43991.44921875,44388.44921875,43932.6015625,44241.75,22800,0.0,0.0,,,,
2022-11-25 00:00:00+05:30,44331.55078125,44331.55078125,43878.75,44102.6015625,16200,0.0,0.0,,,,
2022-11-28 00:00:00+05:30,44042.30078125,44313.44921875,43974.0,44251.05078125,21800,0.0,0.0,,,,
2022-11-29 00:00:00+05:30,44261.05078125,45151.69921875,44254.6484375,45078.55078125,36900,0.0,0.0,,,,
2022-11-30 00:00:00+05:30,45085.8515625,45788.05078125,45079.0,45536.55078125,83300,0.0,0.0,,,,
2022-12-01 00:00:00+05:30,45680.6015625,45690.69921875,45188.1015625,45370.6484375,31200,0.0,0.0,,,,
2022-12-02 00:00:00+05:30,45348.55078125,45351.3984375,45025.8984375,45154.19921875,30300,0.0,0.0,,,,
2022-12-05 00:00:00+05:30,45123.05078125,45232.75,44781.3984375,45151.1484375,22700,0.0,0.0,,,,
2022-12-06 00:00:00+05:30,44977.1015625,45341.19921875,44961.05078125,45287.8515625,17500,0.0,0.0,,,,
2022-12-07 00:00:00+05:30,45423.8984375,45878.44921875,45313.94921875,45724.6015625,28100,0.0,0.0,,,,
2022-12-08 00:00:00+05:30,45720.44921875,45986.05078125,45612.6484375,45767.05078125,17300,0.0,0.0,,,,
2022-12-09 00:00:00+05:30,45964.94921875,46235.1484375,45821.8984375,46159.5,22500,0.0,0.0,85.41943091425928,,,
2022-12-12 00:00:00+05:30,46093.25,46244.19921875,45973.05078125,46215.19921875,26900,0.0,0.0,85.65854975385388,,,
2022-12-13 00:00:00+05:30,46312.55078125,46331.19921875,46037.1484375,46145.55078125,19700,0.0,0.0,83.80770402951588,,,
2022-12-14 00:00:00+05:30,46243.94921875,46285.6484375,45840.3515625,45949.3515625,16600,0.0,0.0,78.65209052765799,,,
2022-12-15 00:00:00+05:30,45864.3984375,45977.30078125,45427.3515625,45544.55078125,16900,0.0,0.0,69.19418906670425,,,
2022-12-16 00:00:00+05:30,45472.80078125,45541.6015625,45096.25,45320.75,24000,0.0,0.0,64.57114590868038,,,
2022-12-19 00:00:00+05:30,45449.3984375,46013.55078125,45383.0,45981.44921875,17800,0.0,0.0,70.77827823040779,,,
2022-12-20 00:00:00+05:30,45866.30078125,45888.69921875,45402.05078125,45694.69921875,20100,0.0,0.0,65.42110044088055,,,
2022-12-21 00:00:00+05:30,45835.0,45864.44921875,45189.1484375,45284.69921875,15700,0.0,0.0,58.59233796269123,,,
2022-12-22 00:00:00+05:30,45383.1484375,45569.5,44923.5,45085.55078125,14700,0.0,0.0,55.55876479838161,,,
2022-12-23 00:00:00+05:30,44823.6015625,44976.6484375,44245.6484375,44314.8984375,19000,0.0,0.0,45.69862518112722,,,
2022-12-27 00:00:00+05:30,44880.05078125,44981.25,44480.5,44559.3984375,12400,0.0,0.0,48.80303967715171,,,
2022-12-28 00:00:00+05:30,44566.8984375,44634.69921875,44408.3984375,44589.1484375,13700,0.0,0.0,49.18372357392333,,,
2022-12-29 00:00:00+05:30,44537.55078125,44630.75,44099.0,44508.0,18100,0.0,0.0,48.13240161274825,,,
2022-12-30 00:00:00+05:30,44640.6484375,44740.3515625,44086.0,44171.44921875,13100,0.0,0.0,43.937649723822155,,,
2023-01-02 00:00:00+05:30,44284.19921875,44318.6484375,44000.80078125,44192.8515625,12327500,0.0,0.0,44.27027181287181,,,
2023-01-03 00:00:00+05:30,44121.6015625,44231.75,43900.8984375,44013.6484375,12800,0.0,0.0,42.02211490421888,,,
2023-01-04 00:00:00+05:30,44104.8515625,44160.6484375,43655.0,43723.55078125,14800,0.0,0.0,38.604409181075255,,,
2023-01-05 00:00:00+05:30,43832.1015625,44533.6484375,43812.94921875,44401.5,26300,0.0,0.0,49.036146572927,,,
2023-01-06 00:00:00+05:30,44453.75,44717.3515625,44287.6015625,44412.8515625,19500,0.0,0.0,49.19181348840922,,,
2023-01-09 00:00:00+05:30,44617.5,44894.55078125,44505.6015625,44796.6484375,20000,0.0,0.0,54.27691956436526,,,
2023-01-10 00:00:00+05:30,44800.05078125,44809.44921875,44503.80078125,44626.05078125,14900,0.0,0.0,51.79542115589616,,,
2023-01-11 00:00:00+05:30,44728.44921875,44752.80078125,44077.1015625,44123.0,15400,0.0,0.0,45.22886121133809,,,
2023-01-12 00:00:00+05:30,44179.3984375,44258.75,43802.6015625,43966.3515625,17900,0.0,0.0,43.38436114977478,,,
2023-01-13 00:00:00+05:30,44013.6015625,44200.55078125,43741.44921875,43955.6015625,27100,0.0,0.0,43.25399754751387,,,
2023-01-16 00:00:00+05:30,44065.55078125,44099.8515625,43866.1484375,44006.75,17500,0.0,0.0,44.11445856379548,,,
2023-01-17 00:00:00+05:30,44044.80078125,44582.80078125,44011.25,44536.1015625,25800,0.0,0.0,52.19381114188709,,,
