Date,OPEN,HIGH,LOW,CLOSE,VOLUME,DIVIDENDS,STOCK SPLITS,RSI14,KC_UPPER,KC_MIDDLE,KC_LOWER
2022-11-21 00:00:00+05:30,42286.457723989864,42386.30812593039,42202.060267440036,42346.05859375,259100,0.0,0.0,,,,
2022-11-22 00:00:00+05:30,42466.90613004378,42508.25721317177,42346.65752405363,42456.55859375,216300,0.0,0.0,,,,
2022-11-23 00:00:00+05:30,42668.05539050716,42860.05316134725,42555.904348869175,42728.60546875,359100,0.0,0.0,,,,
2022-11-24 00:00:00+05:30,42837.854314034324,43162.89741603527,42769.15198650954,43074.8984375,204900,0.0,0.0,,,,
2022-11-25 00:00:00+05:30,43191.94679342608,43338.64430573424,42864.45060298763,42983.44921875,502800,0.0,0.0,,,,
2022-11-28 00:00:00+05:30,42756.70227834148,43159.299161653216,42739.503259487334,43019.94921875,238700,0.0,0.0,,,,
2022-11-29 00:00:00+05:30,42958.899529756054,43279.09893608623,42958.899529756054,43052.94921875,223000,0.0,0.0,,,,
2022-11-30 00:00:00+05:30,43122.247355526306,43331.795694224704,42879.55096571048,43230.49609375,202000,0.0,0.0,,,,
2022-12-01 00:00:00+05:30,43511.59472728786,43514.543911684945,43101.34950593882,43260.14453125,268400,0.0,0.0,,,,
2022-12-02 00:00:00+05:30,42976.20069252874,43131.39811098041,42937.30270624746,43103.25,212800,0.0,0.0,,,,
2022-12-05 00:00:00+05:30,43268.84839580863,43371.6440754137,42984.50013995016,43332.4453125,242600,0.0,0.0,,,,
2022-12-06 00:00:00+05:30,43093.39895504571,43306.349611799546,43075.89915788053,43138.05078125,379200,0.0,0.0,,,,
2022-12-07 00:00:00+05:30,43156.85088205784,43326.84890984055,42947.95096184205,43098.19921875,242900,0.0,0.0,,,,
2022-12-08 00:00:00+05:30,43141.74748266118,43640.390111945664,43094.79881077177,43596.34375,355700,0.0,0.0,,,,
2022-12-09 00:00:00+05:30,43764.79143424212,43852.88806519864,43361.19456891647,43632.94140625,443500,0.0,0.0,78.57120556156856,,,
2022-12-12 00:00:00+05:30,43455.346688198595,43766.542291405865,43378.29680213205,43708.2421875,234200,0.0,0.0,79.31600303010711,,,
2022-12-13 00:00:00+05:30,43793.189279821374,43983.288628756665,43767.240363227094,43946.0390625,277000,0.0,0.0,81.5024817817479,,,
2022-12-14 00:00:00+05:30,44078.08950104827,44151.287869442385,43987.43821040724,44048.58984375,349200,0.0,0.0,82.36810196657436,,,
2022-12-15 00:00:00+05:30,43939.59253701847,44120.090446010574,43378.599035940526,43497.6953125,421900,0.0,0.0,64.81977869199655,,,
2022-12-16 00:00:00+05:30,43261.24560114738,43597.690897157314,43080.04849504141,43218.99609375,275200,0.0,0.0,58.07847703898609,,,
2022-12-19 00:00:00+05:30,43345.84843854809,43450.94487492269,43109.80039715503,43413.24609375,175600,0.0,0.0,61.11403842192695,,,
2022-12-20 00:00:00+05:30,43152.14693519366,43425.694537349154,42954.89922755192,43358.99609375,182300,0.0,0.0,59.81144271000352,,,
2022-12-21 00:00:00+05:30,43525.2433390054,43614.140741684154,42363.30764591198,42617.453125,279400,0.0,0.0,45.52710877368064,,,
2022-12-22 00:00:00+05:30,42863.50252955492,42933.00172295274,42230.8614344378,42408.30859375,344800,0.0,0.0,42.44798153786942,,,
2022-12-23 00:00:00+05:30,41950.86389423782,42226.15756901795,41597.16488090006,41667.56640625,332600,0.0,0.0,33.74334014633849,,,
2022-12-27 00:00:00+05:30,42827.250370396294,42926.69842896922,42393.65386630298,42859.0,229600,0.0,0.0,51.10955811844816,,,
2022-12-28 00:00:00+05:30,42733.106558728214,43034.450724324,42694.35700758802,42827.203125,230500,0.0,0.0,50.727422266489896,,,
2022-12-29 00:00:00+05:30,42684.40114229347,43497.5440125112,42489.305759004936,43251.84765625,308300,0.0,0.0,55.51141022246499,,,
2022-12-30 00:00:00+05:30,43401.194388739525,43422.44414156861,42832.60334617438,42985.94921875,258700,0.0,0.0,52.10026904852767,,,
2023-01-02 00:00:00+05:30,43038.25,43382.75,42961.75,43203.1015625,1798102100,0.0,0.0,54.55625010864976,,,
2023-01-03 00:00:00+05:30,43151.44921875,43482.80078125,43148.44921875,43425.25,197000,0.0,0.0,56.98601919059254,,,
2023-01-04 00:00:00+05:30,43417.5,43578.3984375,42858.6484375,42958.80078125,216800,0.0,0.0,50.839390657959804,,,
2023-01-05 00:00:00+05:30,43073.05078125,43137.55078125,42298.6015625,42608.69921875,189100,0.0,0.0,46.76239925599898,,,
2023-01-06 00:00:00+05:30,42649.69921875,42685.8984375,41877.0,42188.80078125,195100,0.0,0.0,42.3733802435494,,,
2023-01-09 00:00:00+05:30,42404.8515625,42716.80078125,42186.55078125,42582.75,161800,0.0,0.0,47.36483704369555,,,
2023-01-10 00:00:00+05:30,42642.0,42674.25,41835.75,42014.75,179300,0.0,0.0,41.74981458428992,,,
