Date,OPEN,HIGH,LOW,CLOSE,VOLUME,DIVIDENDS,STOCK SPLITS,RSI14,KC_UPPER,KC_MIDDLE,KC_LOWER
2022-11-21 00:00:00+05:30,3846.14990234375,3914.5,3824.800048828125,3903.449951171875,7550600,0.0,0.0,,,,
2022-11-22 00:00:00+05:30,3924.14990234375,3976.699951171875,3894.39990234375,3968.39990234375,6847700,0.0,0.0,,,,
2022-11-23 00:00:00+05:30,3988.0,4028.550048828125,3956.050048828125,4008.800048828125,5220100,0.0,0.0,,,,
2022-11-24 00:00:00+05:30,4020.0,4073.449951171875,4019.0,4046.89990234375,3371100,0.0,0.0,,,,
2022-11-25 00:00:00+05:30,4064.5,4145.4501953125,4035.199951171875,4048.800048828125,6839900,0.0,0.0,,,,
2022-11-28 00:00:00+05:30,4063.800048828125,4073.39990234375,4022.050048828125,4056.89990234375,2702200,0.0,0.0,,,,
2022-11-29 00:00:00+05:30,4059.10009765625,4104.5,4034.449951171875,4055.449951171875,2817500,0.0,0.0,,,,
2022-11-30 00:00:00+05:30,4064.0,4074.949951171875,3979.75,4000.75,2225100,0.0,0.0,,,,
2022-12-01 00:00:00+05:30,4029.5,4096.2998046875,3996.64990234375,4085.300048828125,2902700,0.0,0.0,,,,
2022-12-02 00:00:00+05:30,4083.800048828125,4125.4501953125,4071.550048828125,4102.60009765625,2665500,0.0,0.0,,,,
2022-12-05 00:00:00+05:30,4119.25,4156.25,4098.5498046875,4151.89990234375,2443100,0.0,0.0,,,,
2022-12-06 00:00:00+05:30,4153.25,4277.75,4149.7998046875,4204.35009765625,6245300,0.0,0.0,,,,
2022-12-07 00:00:00+05:30,4223.10009765625,4253.39990234375,4179.2001953125,4215.25,5550300,0.0,0.0,,,,
2022-12-08 00:00:00+05:30,4233.35009765625,4386.4501953125,4224.9501953125,4375.85009765625,7413700,0.0,0.0,,,,
2022-12-09 00:00:00+05:30,4413.5498046875,4492.64990234375,4216.0,4298.4501953125,10583600,0.0,0.0,79.82935595312766,,,
2022-12-12 00:00:00+05:30,4299.85009765625,4369.25,4252.64990234375,4358.7998046875,5310200,0.0,0.0,81.63233093677292,,,
2022-12-13 00:00:00+05:30,4383.85009765625,4535.10009765625,4374.85009765625,4525.0,10821300,0.0,0.0,85.48126494792339,,,
2022-12-14 00:00:00+05:30,4557.0,4600.89990234375,4474.9501953125,4550.14990234375,14103300,0.0,0.0,85.96069097736714,,,
2022-12-15 00:00:00+05:30,4547.0498046875,4617.39990234375,4449.0498046875,4464.5,12809900,0.0,0.0,76.67485429186449,,,
2022-12-16 00:00:00+05:30,4452.9501953125,4489.5,4325.89990234375,4334.0498046875,9172500,0.0,0.0,65.134147175869,,,
2022-12-19 00:00:00+05:30,4350.0,4384.60009765625,4286.75,4328.7998046875,5443400,0.0,0.0,64.71200034048222,,,
2022-12-20 00:00:00+05:30,4322.10009765625,4340.85009765625,4245.75,4313.7998046875,4213800,0.0,0.0,63.446737535705154,,,
2022-12-21 00:00:00+05:30,4336.0498046875,4409.89990234375,4158.89990234375,4190.7998046875,9401800,0.0,0.0,54.10492309892753,,,
2022-12-22 00:00:00+05:30,4238.75,4263.0498046875,4090.39990234375,4139.2998046875,7223500,0.0,0.0,50.73648101911379,,,
2022-12-23 00:00:00+05:30,4086.800048828125,4099.0498046875,3864.800048828125,3888.60009765625,6626200,0.0,0.0,38.251843206695455,,,
2022-12-27 00:00:00+05:30,4236.5,4271.0,4151.25,4225.7001953125,8081600,0.0,0.0,54.47389645577795,,,
2022-12-28 00:00:00+05:30,4226.5498046875,4327.7998046875,4174.35009765625,4224.14990234375,7366000,0.0,0.0,54.40311081945095,,,
2022-12-29 00:00:00+05:30,4205.0498046875,4278.64990234375,4170.7001953125,4254.4501953125,4991700,0.0,0.0,55.617032776427365,,,
2022-12-30 00:00:00+05:30,4300.14990234375,4351.64990234375,4283.85009765625,4318.5498046875,4332400,0.0,0.0,58.15503501094794,,,
2023-01-02 00:00:00+05:30,4340.4501953125,4382.25,4314.9501953125,4348.85009765625,3171508100,0.0,0.0,59.338711261227,,,
2023-01-03 00:00:00+05:30,4366.0,4419.7998046875,4356.60009765625,4380.2001953125,4000700,0.0,0.0,60.581137366549285,,,
2023-01-04 00:00:00+05:30,4386.25,4406.2998046875,4276.0498046875,4300.14990234375,3860200,0.0,0.0,55.885472763504914,,,
2023-01-05 00:00:00+05:30,4321.9501953125,4345.35009765625,4255.89990234375,4309.9501953125,2852200,0.0,0.0,56.33173119809175,,,
2023-01-06 00:00:00+05:30,4329.85009765625,4331.10009765625,4240.5,4273.5498046875,2701000,0.0,0.0,54.14103075048753,,,
2023-01-09 00:00:00+05:30,4310.4501953125,4353.75,4280.9501953125,4322.2001953125,2071300,0.0,0.0,56.57192172649813,,,
2023-01-10 00:00:00+05:30,4325.5498046875,4326.39990234375,4174.2998046875,4206.7001953125,2385200,0.0,0.0,49.82002940170157,,,
2023-01-11 00:00:00+05:30,4219.0498046875,4251.5498046875,4154.14990234375,4236.2001953125,3094300,0.0,0.0,51.4149957916902,,,
2023-01-12 00:00:00+05:30,4247.2001953125,4251.39990234375,4187.2998046875,4223.10009765625,2151800,0.0,0.0,50.64516317324509,,,
2023-01-13 00:00:00+05:30,4237.2001953125,4289.10009765625,4217.7001953125,4279.9501953125,2720800,0.0,0.0,53.87294100554703,,,
2023-01-16 00:00:00+05:30,4294.9501953125,4383.10009765625,4292.2001953125,4347.0,5864100,0.0,0.0,57.41067862393005,,,
2023-01-17 00:00:00+05:30,4360.89990234375,4377.39990234375,4209.4501953125,4267.10009765625,4542700,0.0,0.0,52.26638518206133,,,
2023-01-18 00:00:00+05:30,4274.75,4277.25,4203.5498046875,4213.89990234375,2570200,0.0,0.0,49.110924149029515,,,
2023-01-19 00:00:00+05:30,4207.64990234375,4236.5498046875,4182.25,4227.7001953125,1975900,0.0,0.0,49.95496050901534,,,
2023-01-20 00:00:00+05:30,4245.4501953125,4275.7001953125,4221.60009765625,4229.64990234375,2009300,0.0,0.0,50.08093099473271,,,
2023-01-23 00:00:00+05:30,4264.14990234375,4277.85009765625,4237.7001953125,4248.2001953125,1537300,0.0,0.0,51.33603962499499,,,
2023-01-24 00:00:00+05:30,4264.35009765625,4281.0498046875,4180.10009765625,4190.2998046875,1671700,0.0,0.0,47.33551159091807,,,
2023-01-25 00:00:00+05:30,4196.7998046875,4196.7998046875,3997.39990234375,4040.300048828125,2844200,0.0,0.0,38.88199773067397,,,
2023-01-27 00:00:00+05:30,4048.699951171875,4050.60009765625,3775.199951171875,3821.050048828125,3538900,0.0,0.0,30.350124345916974,,,
2023-01-30 00:00:00+05:30,3812.85009765625,3951.39990234375,3752.300048828125,3842.10009765625,4076400,0.0,0.0,31.895276508689292,,,
2023-01-31 00:00:00+05:30,3876.14990234375,4027.35009765625,3843.10009765625,4006.550048828125,3297200,0.0,0.0,42.607328544656816,4777.754588900449,4152.214696322324,3526.674803744199
2023-02-01 00:00:00+05:30,4054.699951171875,4059.699951171875,3628.050048828125,3778.89990234375,4403000,0.0,0.0,34.51426519352894,4793.768985440965,4137.574900480027,3481.38081551909
2023-02-02 00:00:00+05:30,3736.050048828125,3839.5,3658.800048828125,3772.64990234375,3317800,0.0,0.0,34.32151631133367,4784.404314618296,4123.264116239389,3462.123917860483
2023-02-03 00:00:00+05:30,3819.5,3901.699951171875,3694.300048828125,3888.60009765625,3551800,0.0,0.0,40.91406709509184,4782.71899035242,4114.061605706717,3445.404221061014
2023-02-06 00:00:00+05:30,3933.050048828125,3943.85009765625,3860.449951171875,3898.199951171875,1994900,0.0,0.0,41.43817746835218,4769.220694385009,4105.596442783783,3441.972191182556
2023-02-07 00:00:00+05:30,3909.75,3935.25,3861.199951171875,3890.25,1617200,0.0,0.0,41.112939138519586,4754.908255695257,4097.1514842432425,3439.394712791228
2023-02-08 00:00:00+05:30,3902.25,3932.449951171875,3869.64990234375,3906.949951171875,1603800,0.0,0.0,42.14027596777451,4740.574241499172,4089.692600593385,3438.8109596875984
2023-02-09 00:00:00+05:30,3913.0,3920.199951171875,3844.300048828125,3903.550048828125,1551300,0.0,0.0,41.97970453543492,4727.846891003068,4082.3928926810217,3436.9388943589756
2023-02-10 00:00:00+05:30,3888.60009765625,3993.10009765625,3885.050048828125,3919.5,2513100,0.0,0.0,43.07554513059739,4719.354859343713,4076.004936105295,3432.6550128668773
2023-02-13 00:00:00+05:30,3927.449951171875,3941.85009765625,3810.60009765625,3820.75,1509100,0.0,0.0,38.2577403938434,4709.60286338462,4065.99493861097,3422.387013837321
2023-02-14 00:00:00+05:30,3835.699951171875,3881.199951171875,3775.39990234375,3860.35009765625,1471400,0.0,0.0,41.10258458243502,4699.246206205107,4057.9304350441184,3416.6146638831297
2023-02-15 00:00:00+05:30,3848.25,3887.64990234375,3834.0,3878.800048828125,1057600,0.0,0.0,42.43343704846687,4684.760159988185,4050.9057140160403,3417.051268043896
2023-02-16 00:00:00+05:30,3901.89990234375,3905.64990234375,3856.60009765625,3871.050048828125,971300,0.0,0.0,42.004082229888915,4669.934888196789,4043.852550675338,3417.7702131538867
2023-02-17 00:00:00+05:30,3853.25,3853.25,3788.550048828125,3810.949951171875,1196300,0.0,0.0,38.73122179073901,4656.529806171715,4034.7191154006928,3412.9084246296707
2023-02-20 00:00:00+05:30,3816.699951171875,3836.60009765625,3753.300048828125,3768.550048828125,1316200,0.0,0.0,36.566539279318796,4641.985594628419,4024.281112790004,3406.57663095159
2023-02-21 00:00:00+05:30,3779.25,3779.25,3694.949951171875,3701.199951171875,1802300,0.0,0.0,33.37558920345057,4625.391660399242,4011.611263314783,3397.830866230325
